2-7-2023 15:37:31,24.470000,45.010000
2-7-2023 15:37:31,0.000000,0.000000
2-7-2023 15:37:31,0.000000,0.000000
2-7-2023 15:37:32,24.470000,45.010000
2-7-2023 15:37:32,0.000000,0.000000
2-7-2023 15:37:32,0.000000,0.000000
2-7-2023 15:37:32,0.000000,0.000000
2-7-2023 15:37:32,24.470000,45.010000
2-7-2023 15:37:33,24.470000,44.960000
2-7-2023 15:37:33,0.000000,0.000000
2-7-2023 15:37:33,0.000000,0.000000
2-7-2023 15:37:33,0.000000,0.000000
2-7-2023 15:37:33,24.470000,44.960000
2-7-2023 15:37:34,24.470000,44.960000
2-7-2023 15:37:34,0.000000,0.000000
2-7-2023 15:37:34,24.470000,44.960000
2-7-2023 15:37:34,0.000000,0.000000
2-7-2023 15:37:34,0.000000,0.000000
2-7-2023 15:37:35,24.410000,44.960000
2-7-2023 15:37:35,0.000000,0.000000
2-7-2023 15:37:35,0.000000,0.000000
2-7-2023 15:37:35,0.000000,0.000000
2-7-2023 15:37:35,24.410000,44.960000
2-7-2023 15:37:36,24.410000,44.960000
2-7-2023 15:37:36,0.000000,0.000000
2-7-2023 15:38:36,0.000000,0.000000
2-7-2023 15:38:36,0.000000,0.000000
2-7-2023 15:38:36,0.000000,0.000000
2-7-2023 15:38:36,24.530000,44.980000
2-7-2023 15:38:36,0.000000,0.000000
2-7-2023 15:38:37,0.000000,0.000000
2-7-2023 15:38:37,0.000000,0.000000
2-7-2023 15:38:37,24.530000,44.980000
2-7-2023 15:38:37,24.530000,44.980000
2-7-2023 15:38:37,0.000000,0.000000
2-7-2023 15:38:38,24.530000,44.980000
2-7-2023 15:38:38,0.000000,0.000000
2-7-2023 15:38:38,0.000000,0.000000
2-7-2023 15:38:38,24.440000,45.080000
2-7-2023 15:38:38,0.000000,0.000000
2-7-2023 15:38:39,0.000000,0.000000
2-7-2023 15:38:39,0.000000,0.000000
2-7-2023 15:38:39,24.440000,45.080000
2-7-2023 15:38:39,24.440000,45.080000
2-7-2023 15:38:39,0.000000,0.000000
2-7-2023 15:38:40,0.000000,0.000000
2-7-2023 15:38:40,0.000000,0.000000
2-7-2023 15:38:40,24.440000,45.080000
2-7-2023 15:38:40,24.530000,44.990000
2-7-2023 15:38:40,0.000000,0.000000
2-7-2023 15:38:41,24.530000,44.990000
2-7-2023 15:38:41,0.000000,0.000000
2-7-2023 15:38:41,0.000000,0.000000
2-7-2023 15:38:41,24.530000,44.990000
2-7-2023 15:38:41,0.000000,0.000000
2-7-2023 15:47:10,0.000000,0.000000
2-7-2023 15:47:10,0.000000,0.000000
2-7-2023 15:47:10,0.000000,0.000000
2-7-2023 15:47:10,24.370000,45.010000
2-7-2023 15:47:10,205.850000,57.890000
2-7-2023 15:47:11,0.000000,0.000000
2-7-2023 15:47:11,205.850000,57.890000
2-7-2023 15:47:11,24.370000,45.010000
2-7-2023 15:47:11,24.370000,45.010000
2-7-2023 15:47:11,205.310000,57.530000
2-7-2023 15:47:12,24.370000,45.010000
2-7-2023 15:47:12,205.310000,57.530000
2-7-2023 15:47:12,0.000000,0.000000
2-7-2023 15:47:12,24.340000,45.060000
2-7-2023 15:47:12,205.310000,57.530000
2-7-2023 15:47:13,0.000000,0.000000
2-7-2023 15:47:13,205.310000,57.530000
2-7-2023 15:47:13,24.340000,45.060000
2-7-2023 15:47:13,24.340000,45.060000
2-7-2023 15:47:13,204.290000,57.210000
2-7-2023 15:47:14,0.000000,0.000000
2-7-2023 15:47:14,204.290000,57.210000
2-7-2023 15:47:14,24.340000,45.060000
2-7-2023 15:47:14,24.370000,44.980000
2-7-2023 15:47:14,204.290000,57.210000
2-7-2023 15:47:15,24.370000,44.980000
2-7-2023 15:47:15,204.290000,57.210000
2-7-2023 15:47:15,0.000000,0.000000
2-7-2023 15:47:15,24.370000,44.980000
2-7-2023 15:47:15,202.860000,56.960000
2-7-2023 15:47:16,0.000000,0.000000
2-7-2023 15:47:16,202.860000,56.960000
2-7-2023 15:47:16,24.370000,44.980000
2-7-2023 15:47:16,24.410000,44.960000
2-7-2023 15:47:16,202.860000,56.960000
2-7-2023 15:47:17,202.860000,56.960000
2-7-2023 15:47:17,24.410000,44.960000
2-7-2023 15:47:17,0.000000,0.000000
2-7-2023 15:47:17,24.410000,44.960000
2-7-2023 15:47:17,201.290000,56.600000
2-7-2023 15:47:18,0.000000,0.000000
2-7-2023 15:47:18,24.410000,44.960000
2-7-2023 15:47:18,201.290000,56.600000
2-7-2023 15:47:18,24.370000,44.990000
2-7-2023 15:47:18,201.290000,56.600000
2-7-2023 15:47:19,201.290000,56.600000
2-7-2023 15:47:19,24.370000,44.990000
2-7-2023 15:47:19,0.000000,0.000000
2-7-2023 15:47:19,24.370000,44.990000
2-7-2023 15:47:19,199.610000,56.360000
2-7-2023 15:48:18,0.000000,0.000000
2-7-2023 15:48:18,0.000000,0.000000
2-7-2023 15:48:18,24.340000,45.030000
2-7-2023 15:48:18,161.760000,52.790000
2-7-2023 15:48:19,161.760000,52.790000
2-7-2023 15:48:19,24.340000,45.030000
2-7-2023 15:48:19,24.340000,45.030000
2-7-2023 15:48:19,160.590000,52.720000
2-7-2023 15:48:20,24.340000,45.030000
2-7-2023 15:48:20,160.590000,52.720000
2-7-2023 15:48:20,24.340000,45.030000
2-7-2023 15:48:20,160.590000,52.720000
2-7-2023 15:48:21,160.590000,52.720000
2-7-2023 15:48:21,24.340000,45.030000
2-7-2023 15:48:21,24.370000,45.010000
2-7-2023 15:48:21,159.480000,52.580000
2-7-2023 15:48:22,159.480000,52.580000
2-7-2023 15:48:22,24.370000,45.010000
2-7-2023 15:48:22,24.370000,45.010000
2-7-2023 15:48:22,159.480000,52.580000
2-7-2023 15:48:23,24.370000,45.010000
2-7-2023 15:48:23,159.480000,52.580000
2-7-2023 15:48:23,24.410000,45.030000
2-7-2023 15:48:23,158.520000,52.560000
2-7-2023 15:48:24,158.520000,52.560000
2-7-2023 15:48:24,24.410000,45.030000
2-7-2023 15:48:24,24.410000,45.030000
2-7-2023 15:48:24,158.520000,52.560000
2-7-2023 15:48:27,0.000000,0.000000
2-7-2023 15:48:27,0.000000,0.000000
2-7-2023 15:48:27,24.280000,44.980000
2-7-2023 15:48:27,156.430000,52.380000
2-7-2023 15:48:28,156.430000,52.380000
2-7-2023 15:48:28,24.280000,44.980000
2-7-2023 15:48:28,24.310000,44.940000
2-7-2023 15:48:28,156.430000,52.380000
2-7-2023 15:48:29,24.310000,44.940000
2-7-2023 15:48:29,156.430000,52.380000
2-7-2023 15:48:29,24.310000,44.940000
2-7-2023 15:48:29,155.380000,52.330000
2-7-2023 15:48:30,155.380000,52.330000
2-7-2023 15:48:30,24.310000,44.940000
2-7-2023 15:48:30,24.310000,44.990000
2-7-2023 15:48:30,155.380000,52.330000
2-7-2023 15:48:31,155.380000,52.330000
2-7-2023 15:48:31,24.310000,44.990000
2-7-2023 15:48:31,24.310000,44.990000
2-7-2023 15:48:31,154.220000,52.310000
2-7-2023 15:48:33,0.000000,0.000000
2-7-2023 15:48:33,0.000000,0.000000
2-7-2023 15:48:33,24.370000,45.030000
2-7-2023 15:48:33,153.170000,52.150000
2-7-2023 15:48:33,153.170000,52.150000
2-7-2023 15:48:33,24.370000,45.030000
2-7-2023 15:48:33,24.370000,45.030000
2-7-2023 15:48:33,153.170000,52.150000
2-7-2023 15:48:34,24.370000,45.030000
2-7-2023 15:48:34,153.170000,52.150000
2-7-2023 15:48:34,24.340000,45.010000
2-7-2023 15:48:34,152.180000,52.130000
2-7-2023 15:48:35,152.180000,52.130000
2-7-2023 15:48:35,24.340000,45.010000
2-7-2023 15:48:35,24.340000,45.010000
2-7-2023 15:48:35,152.180000,52.130000
2-7-2023 15:48:36,152.180000,52.130000
2-7-2023 15:48:36,24.340000,45.010000
2-7-2023 15:48:36,24.370000,45.010000
2-7-2023 15:48:36,150.980000,52.110000
2-7-2023 15:48:38,24.370000,45.010000
2-7-2023 15:48:38,150.980000,52.110000
2-7-2023 15:48:38,24.370000,45.010000
2-7-2023 15:48:38,150.980000,52.110000
2-7-2023 15:48:39,150.980000,52.110000
2-7-2023 15:48:39,24.370000,45.010000
2-7-2023 15:48:39,24.310000,44.940000
2-7-2023 15:48:39,149.790000,52.070000
